nlu,id,start,stop,spkr,VAL,MET,DIV,DUD,TOP,ITEM,GDA,NDA,CONT,FRA,make_offer,ask_offer,accept,reject,ask_preference,share_preference,assistant_record,user_record,assistant_lamp,user_lamp,assistant_painting,user_painting,utt,context_str,dialogue_num
NaN,"""seg102-0601""",595.85,596.42,"""B""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""['Hold-before-answer-agreement']""","""[]""","""[]""","""[]""",0,0,0,0,0,0,0,0,0,0,0,0,"""uh""","""Alice: what would you think if i took both beatles boxes added the two lamps\nBob: mm\nAlice: would you consider this a fair deal""",102
NaN,"""seg102-0605""",596.345,601.17,"""A""","""[]""","""['internal-pause']""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""",0,0,0,0,0,0,0,0,0,0,0,0,"""you have the lamps which you wanted plus the bonus lamp plus you'll also have""","""Bob: mm\nAlice: would you consider this a fair deal\nBob: uh""",102
"""nlu1""","""seg102-0609""",602.325,607.945,"""A""","""[]""","""[]""","""['R1 L2']""","""[]""","""[]""","""[]""","""['Statement']""","""[]""","""['you-would-get-DIV']""","""[]""",0,0,0,0,0,0,0,0,0,0,0,0,"""you have the lamps which you wanted plus the bonus lamp plus you'll also have a box full of records""",NaN,102
"""nlu2""","""seg102-0609""",602.325,607.945,"""A""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""['Statement']""","""[]""","""['patter']""","""[]""",0,0,0,0,0,0,0,0,0,0,0,0,"""and we don't know what's in those records the major reason i'm after these is because we have beatles in the front""","""Alice: you have the lamps which you wanted plus the bonus lamp plus you'll also have\nAlice: a box full of records""",102
"""nlu1""","""seg102-0613""",608.11,611.14,"""B""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""['Acknowledge-Agree-Accept-Yes-answers']""","""[]""","""[]""","""[]""",0,0,1,0,0,0,0,0,0,0,0,0,"""right right""","""Alice: you have the lamps which you wanted plus the bonus lamp plus you'll also have\nAlice: a box full of records and we don't know what's in those records the major reason i'm after these is because we have beatles in the front""",102
"""nlu2""","""seg102-0613""",608.11,611.14,"""B""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""['Statement']""","""[]""","""['patter']""","""[]""",0,0,0,0,0,0,0,0,0,0,0,0,"""you 'cause you you know what you're getting in that case""","""Alice: you have the lamps which you wanted plus the bonus lamp plus you'll also have\nAlice: a box full of records and we don't know what's in those records the major reason i'm after these is because we have beatles in the front\nBob: right right""",102
NaN,"""seg102-0617""",608.88,610.16,"""A""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""['Statement']""","""[]""","""['patter']""","""[]""",0,0,0,0,0,0,0,0,0,0,0,0,"""and that's my major concern""","""Alice: you have the lamps which you wanted plus the bonus lamp plus you'll also have\nAlice: a box full of records and we don't know what's in those records the major reason i'm after these is because we have beatles in the front\nBob: right right you 'cause you you know what you're getting in that case""",102
"""nlu1""","""seg102-0621""",611.13,621.99,"""A""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""['Acknowledge-Agree-Accept-Yes-answers']""","""[]""","""[]""","""[]""",0,0,1,0,0,0,0,0,0,0,0,0,"""exactly""",NaN,102
"""nlu2""","""seg102-0621""",611.13,621.99,"""A""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""['Statement']""","""[]""","""['patter']""","""[]""",0,0,0,0,0,0,0,0,0,0,0,0,"""i'm all i'm looking for is beatles with this it could be anything you could have anything in there it's a random grab bag""","""Alice: exactly""",102
"""nlu3""","""seg102-0621""",611.13,621.99,"""A""","""[]""","""[]""","""['L2']""","""[]""","""[]""","""['lamps']""","""['Statement']""","""[]""","""['ITEM-is-generally-valuable', 'you-would-get-DIV']""","""[]""",0,0,0,0,0,0,0,0,0,0,0,0,"""and of course you're getting the two lamps as well which we both know have value to it""","""Alice: exactly i'm all i'm looking for is beatles with this it could be anything you could have anything in there it's a random grab bag""",102
NaN,"""seg102-0625""",620.98,621.32,"""B""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""['Acknowledge-Agree-Accept-Yes-answers']""","""[]""","""[]""","""[]""",0,0,1,0,0,0,0,0,0,0,0,0,"""mhm""","""Alice: exactly i'm all i'm looking for is beatles with this it could be anything you could have anything in there it's a random grab bag and of course you're getting the two lamps as well which we both know have value to it""",102
"""nlu1""","""seg102-0629""",622.67,625.43,"""B""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""['Acknowledge-Agree-Accept-Yes-answers']""","""[]""","""[]""","""[]""",0,0,1,0,0,0,0,0,0,0,0,0,"""yeah""","""Alice: exactly i'm all i'm looking for is beatles with this it could be anything you could have anything in there it's a random grab bag and of course you're getting the two lamps as well which we both know have value to it\nBob: mhm""",102
"""nlu2""","""seg102-0629""",622.67,625.43,"""B""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""['Statement']""","""[]""","""['patter']""","""[]""",0,0,0,0,0,0,0,0,0,0,0,0,"""make some some profit on it anyway""","""Alice: exactly i'm all i'm looking for is beatles with this it could be anything you could have anything in there it's a random grab bag and of course you're getting the two lamps as well which we both know have value to it\nBob: mhm\nBob: yeah""",102
NaN,"""seg102-0633""",624.91,626.23,"""A""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""['Statement']""","""[]""","""[]""","""[]""",0,0,0,0,0,0,0,0,0,0,0,0,"""so we can balance it out""","""Alice: exactly i'm all i'm looking for is beatles with this it could be anything you could have anything in there it's a random grab bag and of course you're getting the two lamps as well which we both know have value to it\nBob: mhm\nBob: yeah make some some profit on it anyway""",102
NaN,"""seg102-0637""",626.57,626.91,"""B""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""['Acknowledge-Agree-Accept-Yes-answers']""","""[]""","""[]""","""[]""",0,0,1,0,0,0,0,0,0,0,0,0,"""yeah""","""Alice: exactly i'm all i'm looking for is beatles with this it could be anything you could have anything in there it's a random grab bag and of course you're getting the two lamps as well which we both know have value to it\nBob: mhm\nBob: yeah make some some profit on it anyway\nAlice: so we can balance it out""",102
NaN,"""seg102-0641""",627.73,628.24,"""B""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""['Acknowledge-Agree-Accept-Yes-answers']""","""[]""","""[]""","""[]""",0,0,1,0,0,0,0,0,0,0,0,0,"""okay""","""Alice: exactly i'm all i'm looking for is beatles with this it could be anything you could have anything in there it's a random grab bag and of course you're getting the two lamps as well which we both know have value to it\nBob: mhm\nBob: yeah make some some profit on it anyway\nAlice: so we can balance it out\nBob: yeah""",102
NaN,"""seg102-0645""",631.68,632.41,"""B""","""[]""","""['internal-pause']""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""",0,0,0,0,0,0,0,0,0,0,0,0,"""i uh""","""Bob: yeah make some some profit on it anyway\nAlice: so we can balance it out\nBob: yeah\nBob: okay""",102
"""nlu1""","""seg102-0649""",633.89,637.58,"""B""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""['Statement']""","""[]""","""['patter']""","""[]""",0,0,0,0,0,0,0,0,0,0,0,0,"""i uh fool and his money are soon parted""","""Bob: okay""",102
"""nlu2""","""seg102-0649""",633.89,637.58,"""B""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""['Statement']""","""['summarize-scenario']""","""['splitting-the-locker-50-50']""","""[]""",1,0,0,0,0,0,0,0,0,0,0,0,"""but we've already split that fifty fifty so""","""Bob: okay\nBob: i uh\nBob: fool and his money are soon parted""",102
NaN,"""seg102-0653""",637.71,638.06,"""A""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""['Acknowledge-Agree-Accept-Yes-answers']""","""[]""","""[]""","""[]""",0,0,1,0,0,0,0,0,0,0,0,0,"""certainly""","""Bob: okay\nBob: i uh\nBob: fool and his money are soon parted but we've already split that fifty fifty so""",102
NaN,"""seg102-0657""",638.88,639.59,"""B""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""['Hold-before-answer-agreement']""","""[]""","""[]""","""[]""",0,0,0,0,0,0,0,0,0,0,0,0,"""um""","""Bob: i uh\nBob: fool and his money are soon parted but we've already split that fifty fifty so\nAlice: certainly""",102
NaN,"""seg102-0661""",640.21,641.12,"""B""","""[]""","""['internal-pause']""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""",0,0,0,0,0,0,0,0,0,0,0,0,"""okay xxx""","""Bob: i uh\nBob: fool and his money are soon parted but we've already split that fifty fifty so\nAlice: certainly\nBob: um""",102
NaN,"""seg102-0665""",642.11,642.4,"""B""","""[]""","""['internal-pause']""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""",0,0,0,0,0,0,0,0,0,0,0,0,"""i""","""Bob: i uh\nBob: fool and his money are soon parted but we've already split that fifty fifty so\nAlice: certainly\nBob: um\nBob: okay xxx""",102
"""nlu1""","""seg102-0669""",643.03,644.23,"""B""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""['Acknowledge-Agree-Accept-Yes-answers', 'Statement']""","""['accept-deal']""","""[]""","""[]""",0,0,1,0,0,0,0,0,0,0,0,0,"""okay xxx i i can live with that""","""Bob: fool and his money are soon parted but we've already split that fifty fifty so\nAlice: certainly\nBob: um""",102
"""nlu2""","""seg102-0669""",643.03,644.23,"""B""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""['Yes-no-question']""","""['request-accept']""","""[]""","""[]""",0,0,0,0,0,0,0,0,0,0,0,0,"""can you""","""Bob: fool and his money are soon parted but we've already split that fifty fifty so\nAlice: certainly\nBob: um\nBob: okay xxx\nBob: i\nBob: i can live with that""",102
NaN,"""seg102-0673""",644.34,644.68,"""A""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""['Acknowledge-Agree-Accept-Yes-answers']""","""[]""","""[]""","""[]""",0,0,1,0,0,0,0,0,0,0,0,0,"""certainly""","""Bob: fool and his money are soon parted but we've already split that fifty fifty so\nAlice: certainly\nBob: um\nBob: okay xxx\nBob: i\nBob: i can live with that can you""",102
NaN,"""seg102-0677""",645.08,646.15,"""B""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""['Yes-no-question']""","""['request-accept']""","""[]""","""[]""",0,0,0,0,0,0,0,0,0,0,0,0,"""uh so we have a deal""","""Bob: fool and his money are soon parted but we've already split that fifty fifty so\nAlice: certainly\nBob: um\nBob: okay xxx\nBob: i\nBob: i can live with that can you\nAlice: certainly""",102
NaN,"""seg102-0681""",646.085,646.675,"""A""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""['Statement']""","""['accept-deal']""","""[]""","""[]""",0,0,1,0,0,0,0,0,0,0,0,0,"""we have a deal""","""Bob: fool and his money are soon parted but we've already split that fifty fifty so\nAlice: certainly\nBob: um\nBob: okay xxx\nBob: i\nBob: i can live with that can you\nAlice: certainly\nBob: uh so we have a deal""",102
NaN,"""seg102-0685""",647.215,647.625,"""A""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""['Statement', 'Thanking']""","""[]""","""[]""","""[]""",0,0,0,0,0,0,0,0,0,0,0,0,"""thank you""","""Alice: certainly\nBob: um\nBob: okay xxx\nBob: i\nBob: i can live with that can you\nAlice: certainly\nBob: uh so we have a deal\nAlice: we have a deal""",102
NaN,"""seg102-0689""",648.39,649.57,"""B""","""['positive']""","""[]""","""[]""","""[]""","""['addressee-name']""","""[]""","""['Conventional-closing', 'Statement']""","""[]""","""[]""","""[]""",0,0,0,0,0,0,0,0,0,0,0,0,"""nice seeing ya mister sheets""","""Bob: um\nBob: okay xxx\nBob: i\nBob: i can live with that can you\nAlice: certainly\nBob: uh so we have a deal\nAlice: we have a deal\nAlice: thank you""",102
NaN,"""seg103-0009""",97.34,97.95,"""A""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""['Conventional-opening', 'Open-question', 'Wh-Question']""","""[]""","""[]""","""[]""",0,0,0,0,0,0,0,0,0,0,0,0,"""how you doing eh""",NaN,103
NaN,"""seg103-0013""",97.43,98.62,"""B""","""[]""","""[]""","""[]""","""[]""","""['speaker-name']""","""[]""","""['Conventional-opening', 'Statement']""","""[]""","""[]""","""[]""",0,0,0,0,0,0,0,0,0,0,0,0,"""hi i'm alex""","""Alice: how you doing eh""",103
"""nlu1""","""seg103-0017""",98.38,100.38,"""A""","""[]""","""[]""","""[]""","""[]""","""['speaker-name']""","""[]""","""['Conventional-opening', 'Statement']""","""[]""","""[]""","""[]""",0,0,0,0,0,0,0,0,0,0,0,0,"""i'm named sam""","""Alice: how you doing eh\nBob: hi i'm alex""",103
"""nlu2""","""seg103-0017""",98.38,100.38,"""A""","""[]""","""[]""","""[]""","""[]""","""['addressee-name']""","""[]""","""['Conventional-opening', 'Open-question', 'Wh-Question']""","""[]""","""[]""","""[]""",0,0,0,0,0,0,0,0,0,0,0,0,"""how you doing ss alex""","""Alice: how you doing eh\nBob: hi i'm alex\nAlice: i'm named sam""",103
NaN,"""seg103-0021""",99.45,100.2,"""B""","""['positive']""","""[]""","""[]""","""[]""","""[]""","""[]""","""['Conventional-opening', 'Statement']""","""[]""","""[]""","""[]""",0,0,0,0,0,0,0,0,0,0,0,0,"""nice to meet you""","""Alice: how you doing eh\nBob: hi i'm alex\nAlice: i'm named sam how you doing ss alex""",103
"""nlu1""","""seg103-0025""",101.145,102.365,"""A""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""['Acknowledge-Agree-Accept-Yes-answers']""","""[]""","""[]""","""[]""",0,0,1,0,0,0,0,0,0,0,0,0,"""yeah""","""Alice: how you doing eh\nBob: hi i'm alex\nAlice: i'm named sam how you doing ss alex\nBob: nice to meet you""",103
"""nlu2""","""seg103-0025""",101.145,102.365,"""A""","""[]""","""['internal-pause']""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""",0,0,0,0,0,0,0,0,0,0,0,0,"""so we uh""","""Alice: how you doing eh\nBob: hi i'm alex\nAlice: i'm named sam how you doing ss alex\nBob: nice to meet you\nAlice: yeah""",103
NaN,"""seg103-0029""",103.27,105.73,"""A""","""[]""","""['internal-pause']""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""",0,0,0,0,0,0,0,0,0,0,0,0,"""got a uh mutual uh""","""Alice: how you doing eh\nBob: hi i'm alex\nAlice: i'm named sam how you doing ss alex\nBob: nice to meet you\nAlice: yeah so we uh""",103
"""nlu1""","""seg103-0033""",106.585,110.065,"""A""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""['Statement']""","""['summarize-scenario']""","""[]""","""[]""",0,0,0,0,0,0,0,0,0,0,0,0,"""so we uh got a uh mutual uh storage locker that we both seem to be liking the things that's in it""","""Alice: i'm named sam how you doing ss alex\nBob: nice to meet you\nAlice: yeah""",103
"""nlu2""","""seg103-0033""",106.585,110.065,"""A""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""['Tag-question']""","""[]""","""[]""","""[]""",0,0,0,0,0,0,0,0,0,0,0,0,"""huh""","""Alice: i'm named sam how you doing ss alex\nBob: nice to meet you\nAlice: yeah so we uh\nAlice: got a uh mutual uh\nAlice: storage locker that we both seem to be liking the things that's in it""",103
NaN,"""seg103-0037""",110.23,110.62,"""B""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""['Acknowledge-Agree-Accept-Yes-answers']""","""[]""","""[]""","""[]""",0,0,1,0,0,0,0,0,0,0,0,0,"""right""","""Alice: yeah so we uh\nAlice: got a uh mutual uh\nAlice: storage locker that we both seem to be liking the things that's in it huh""",103
NaN,"""seg103-0041""",111.13,113.1,"""A""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""['Open-question', 'Wh-Question']""","""[]""","""[]""","""[]""",0,0,0,0,0,0,0,0,0,0,0,0,"""eh so uh what do you think about it""","""Alice: got a uh mutual uh\nAlice: storage locker that we both seem to be liking the things that's in it huh\nBob: right""",103
NaN,"""seg103-0045""",114.01,119.13,"""B""","""[]""","""['internal-pause']""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""",0,0,0,0,0,0,0,0,0,0,0,0,"""um i think that a few of the uh a couple of the items are""","""Alice: storage locker that we both seem to be liking the things that's in it huh\nBob: right\nAlice: eh so uh what do you think about it""",103
"""nlu1""","""seg103-0049""",120.94,128.4,"""B""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""['Statement']""","""['summarize-scenario']""","""[]""","""[]""",0,0,0,0,0,0,0,0,0,0,0,0,"""um i think that a few of the uh a couple of the items are seemingly a little bit more valuable than the others for me""",NaN,103
"""nlu2""","""seg103-0049""",120.94,128.4,"""B""","""[]""","""['internal-pause']""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""",0,0,0,0,0,0,0,0,0,0,0,0,"""i don't know exactly what you're looking for in the storage but""","""Bob: um i think that a few of the uh a couple of the items are\nBob: seemingly a little bit more valuable than the others for me""",103
NaN,"""seg103-0053""",128.97,130.12,"""B""","""[]""","""['internal-pause']""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""",0,0,0,0,0,0,0,0,0,0,0,0,"""i'd like to um""","""Bob: seemingly a little bit more valuable than the others for me i don't know exactly what you're looking for in the storage but""",103
NaN,"""seg103-0057""",130.98,133.51,"""B""","""[]""","""['internal-pause']""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""",0,0,0,0,0,0,0,0,0,0,0,0,"""kinda come to an agreement on what""","""Bob: seemingly a little bit more valuable than the others for me i don't know exactly what you're looking for in the storage but\nBob: i'd like to um""",103
NaN,"""seg103-0061""",134.56,136.83,"""B""","""[]""","""[]""","""[]""","""[]""","""['shift-to-negotiation']""","""[]""","""['Statement']""","""[]""","""[]""","""[]""",0,0,0,0,0,0,0,0,0,0,0,0,"""i don't know exactly what you're looking for in the storage but i'd like to um kinda come to an agreement on what you'd like to take or""","""Bob: seemingly a little bit more valuable than the others for me""",103
NaN,"""seg103-0065""",136.23,139.8,"""A""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""['Statement']""","""['summarize-scenario']""","""[]""","""[]""",0,0,0,0,0,0,0,0,0,0,0,0,"""once we once we if we do win the win the uh locker""","""Bob: i'd like to um\nBob: kinda come to an agreement on what\nBob: you'd like to take or""",103
NaN,"""seg103-0069""",139.96,140.32,"""B""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""['Acknowledge-Agree-Accept-Yes-answers']""","""[]""","""[]""","""[]""",0,0,1,0,0,0,0,0,0,0,0,0,"""right""","""Bob: kinda come to an agreement on what\nBob: you'd like to take or\nAlice: once we once we if we do win the win the uh locker""",103
"""nlu1""","""seg103-0073""",140.5,142.5,"""A""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""['Acknowledge-Agree-Accept-Yes-answers']""","""[]""","""[]""","""[]""",0,0,1,0,0,0,0,0,0,0,0,0,"""right""","""Bob: kinda come to an agreement on what\nBob: you'd like to take or\nAlice: once we once we if we do win the win the uh locker\nBob: right""",103
"""nlu2""","""seg103-0073""",140.5,142.5,"""A""","""[]""","""['internal-pause']""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""",0,0,0,0,0,0,0,0,0,0,0,0,"""well i'll tell you uh""","""Bob: kinda come to an agreement on what\nBob: you'd like to take or\nAlice: once we once we if we do win the win the uh locker\nBob: right\nAlice: right""",103
NaN,"""seg103-0077""",143.445,145.175,"""A""","""[]""","""['internal-pause']""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""",0,0,0,0,0,0,0,0,0,0,0,0,"""i'm really liking these lamps""","""Bob: you'd like to take or\nAlice: once we once we if we do win the win the uh locker\nBob: right\nAlice: right well i'll tell you uh""",103
NaN,"""seg103-0081""",146.455,147.255,"""A""","""[]""","""[]""","""[]""","""[]""","""[]""","""['lamps']""","""['Statement']""","""[]""","""['i-like-ITEM']""","""[]""",0,0,0,0,0,1,0,0,0,0,0,0,"""well i'll tell you uh i'm really liking these lamps myself""","""Alice: once we once we if we do win the win the uh locker\nBob: right\nAlice: right""",103
NaN,"""seg103-0089""",149.87,153.99,"""A""","""[]""","""[]""","""['L0']""","""['L2:0']""","""[]""","""[]""","""['Statement']""","""['offer-DIV']""","""[]""","""[]""",1,0,0,0,0,0,0,0,0,0,0,0,"""i want those lamps i mean i really want those lamps xxx""","""Alice: i'm really liking these lamps\nAlice: myself\nBob: you want""",103
"""nlu1""","""seg103-0093""",154.47,156.8,"""B""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""['Acknowledge-Agree-Accept-Yes-answers']""","""['accept-deal']""","""[]""","""[]""",0,0,1,0,0,0,0,0,0,0,0,0,"""mm k""","""Alice: myself\nBob: you want\nAlice: i want those lamps i mean i really want those lamps xxx""",103
"""nlu2""","""seg103-0093""",154.47,156.8,"""B""","""[]""","""['internal-pause']""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""",0,0,0,0,0,0,0,0,0,0,0,0,"""well i really want these""","""Alice: myself\nBob: you want\nAlice: i want those lamps i mean i really want those lamps xxx\nBob: mm k""",103
NaN,"""seg103-0097""",158.06,159.0,"""B""","""[]""","""[]""","""['R0']""","""['R0:3 L2:0']""","""[]""","""[]""","""['Statement']""","""['offer-DIV']""","""[]""","""[]""",1,0,0,0,0,0,0,0,0,0,0,0,"""well i really want these records""","""Alice: i want those lamps i mean i really want those lamps xxx\nBob: mm k""",103
NaN,"""seg103-0101""",158.81,159.38,"""A""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""['Acknowledge-Agree-Accept-Yes-answers']""","""['accept-deal']""","""[]""","""[]""",0,0,1,0,0,0,0,0,0,0,0,0,"""okay""","""Alice: i want those lamps i mean i really want those lamps xxx\nBob: mm k well i really want these\nBob: records""",103
NaN,"""seg103-0105""",160.12,160.56,"""A""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""['Acknowledge-Agree-Accept-Yes-answers']""","""[]""","""[]""","""[]""",0,0,1,0,0,0,0,0,0,0,0,0,"""alright""","""Alice: i want those lamps i mean i really want those lamps xxx\nBob: mm k well i really want these\nBob: records\nAlice: okay""",103
NaN,"""seg103-0109""",161.165,164.205,"""A""","""[]""","""[]""","""['R3']""","""[]""","""[]""","""[]""","""['Statement']""","""[]""","""['reference-to-DIV']""","""[]""",0,0,0,0,0,0,0,0,0,0,0,0,"""well since uh you got the records then""","""Bob: mm k well i really want these\nBob: records\nAlice: okay\nAlice: alright""",103
NaN,"""seg103-0113""",165.0,166.5,"""A""","""[]""","""['internal-pause']""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""",0,0,0,0,0,0,0,0,0,0,0,0,"""think i could have these uh""","""Bob: mm k well i really want these\nBob: records\nAlice: okay\nAlice: alright\nAlice: well since uh you got the records then""",103
NaN,"""seg103-0117""",167.935,168.925,"""A""","""[]""","""[]""","""['P0']""","""['R0:3 L2:0 P1:0']""","""[]""","""[]""","""['Yes-no-question']""","""['offer-DIV']""","""[]""","""[]""",1,0,0,0,0,0,0,0,0,0,0,0,"""think i could have these uh drawings also""","""Bob: records\nAlice: okay\nAlice: alright\nAlice: well since uh you got the records then""",103
NaN,"""seg103-0121""",169.565,170.405,"""A""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""['Open-question', 'Wh-Question']""","""['request-accept']""","""[]""","""[]""",0,0,0,0,0,0,0,0,0,0,0,0,"""what do you think about that""","""Alice: alright\nAlice: well since uh you got the records then\nAlice: think i could have these uh\nAlice: drawings also""",103
NaN,"""seg103-0125""",171.085,172.365,"""A""","""[]""","""[]""","""[]""","""['R0:3 L2:0 P1:0']""","""[]""","""[]""","""['Yes-no-question']""","""[]""","""['how-do-you-like-the-DUD']""","""[]""",0,0,0,0,0,0,0,0,0,0,0,0,"""that look like a good deal""","""Alice: well since uh you got the records then\nAlice: think i could have these uh\nAlice: drawings also\nAlice: what do you think about that""",103
NaN,"""seg103-0129""",172.62,175.04,"""B""","""[]""","""['internal-pause']""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""",0,0,0,0,0,0,0,0,0,0,0,0,"""if you take the lamps and the drawing""","""Alice: think i could have these uh\nAlice: drawings also\nAlice: what do you think about that\nAlice: that look like a good deal""",103
NaN,"""seg103-0133""",176.225,179.205,"""B""","""[]""","""[]""","""[]""","""['R0:3 L2:0 P1:0']""","""[]""","""[]""","""['Statement']""","""['accept-deal']""","""['reference-to-DIV', 'this-proposal-is-good']""","""[]""",0,0,1,0,0,0,0,0,0,0,0,0,"""if you take the lamps and the drawing and i get the records actually that would be a a great deal""","""Alice: what do you think about that\nAlice: that look like a good deal""",103
"""nlu1""","""seg103-0137""",179.155,181.185,"""A""","""[]""","""[]""","""[]""","""['R0:3 L2:0 P1:0']""","""[]""","""[]""","""['Yes-no-question']""","""[]""","""['how-do-you-like-the-DUD']""","""[]""",0,0,0,0,0,0,0,0,0,0,0,0,"""do you think that would be a good deal""","""Alice: that look like a good deal\nBob: if you take the lamps and the drawing\nBob: and i get the records actually that would be a a great deal""",103
"""nlu2""","""seg103-0137""",179.155,181.185,"""A""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""['Acknowledge-Agree-Accept-Yes-answers']""","""[]""","""[]""","""[]""",0,0,1,0,0,0,0,0,0,0,0,0,"""yeah""","""Alice: that look like a good deal\nBob: if you take the lamps and the drawing\nBob: and i get the records actually that would be a a great deal\nAlice: do you think that would be a good deal""",103
NaN,"""seg103-0141""",180.92,181.7,"""B""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""['Acknowledge-Agree-Accept-Yes-answers', 'Statement']""","""[]""","""[]""","""[]""",0,0,1,0,0,0,0,0,0,0,0,0,"""i think so""","""Alice: that look like a good deal\nBob: if you take the lamps and the drawing\nBob: and i get the records actually that would be a a great deal\nAlice: do you think that would be a good deal yeah""",103
"""nlu1""","""seg103-0145""",182.33,184.11,"""A""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""['Open-question', 'Wh-Question']""","""[]""","""['patter']""","""[]""",0,0,0,0,0,0,0,0,0,0,0,0,"""why is this thing""","""Bob: if you take the lamps and the drawing\nBob: and i get the records actually that would be a a great deal\nAlice: do you think that would be a good deal yeah\nBob: i think so""",103
"""nlu2""","""seg103-0145""",182.33,184.11,"""A""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""['Statement']""","""[]""","""['patter']""","""[]""",0,0,0,0,0,0,0,0,0,0,0,0,"""let me turn this down""","""Bob: if you take the lamps and the drawing\nBob: and i get the records actually that would be a a great deal\nAlice: do you think that would be a good deal yeah\nBob: i think so\nAlice: why is this thing""",103
NaN,"""seg103-0149""",192.69,194.37,"""A""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""['Statement']""","""[]""","""['patter']""","""[]""",0,0,0,0,0,0,0,0,0,0,0,0,"""xxx can't hear you""",NaN,103
NaN,"""seg103-0153""",196.1,198.64,"""A""","""['positive']""","""[]""","""[]""","""[]""","""[]""","""[]""","""['Statement']""","""[]""","""['this-proposal-is-good']""","""[]""",0,0,0,0,0,0,0,0,0,0,0,0,"""uh it sounds like a pretty good deal to me man uh""","""Alice: xxx can't hear you""",103
"""nlu1""","""seg103-0157""",199.245,206.725,"""A""","""[]""","""[]""","""[]""","""[]""","""[]""","""['records']""","""['Statement']""","""[]""","""['ITEM-is-generally-valuable']""","""[]""",0,0,0,0,0,0,0,0,0,0,0,0,"""i think that we both realize that maybe the records are uh of little more xxx value""","""Alice: uh it sounds like a pretty good deal to me man uh""",103
